year,month,day,hour,use,temp,humid
2019,2,7,13,118.6882147654876,4.5,53.0
2019,2,7,14,113.5388990097043,4.3,39.0
2019,2,7,15,112.22125302591715,3.8,33.0
2019,2,7,16,108.69479333846073,3.4,34.0
2019,2,7,17,106.22495249648095,2.4,39.0
2019,2,7,18,106.84516431627839,0.4,44.0
2019,2,7,19,105.82839850227363,-0.6,48.0
2019,2,7,20,104.2327646551855,-1.1,48.0
2019,2,7,21,103.7333398160782,-1.5,42.0
2019,2,7,22,104.48055315335748,-2.1,45.0
2019,2,7,23,104.5801630257476,-2.6,50.0
2019,2,7,24,104.73205238323659,-3.6,54.0
2019,2,8,1,104.92895957975595,-4.0,53.0
2019,2,8,2,95.94023382718937,-4.3,51.0
2019,2,8,3,55.70750428783352,-4.0,42.0
2019,2,8,4,55.37336202378657,-3.9,40.0
2019,2,8,5,55.4245420004789,-3.9,40.0
2019,2,8,6,55.39800795447789,-3.8,40.0
2019,2,8,7,55.37417246366048,-3.9,43.0
2019,2,8,8,55.818278668141794,-4.0,40.0
2019,2,8,9,61.51026775811395,-3.6,42.0
2019,2,8,10,69.05922436839394,-2.1,36.0
2019,2,8,11,75.30202088413424,-0.8,29.0
2019,2,8,12,82.42240588527456,0.6,24.0
2019,2,8,13,87.04149921342324,1.3,26.0
2019,2,8,14,85.62218843803981,3.6,20.0
2019,2,8,15,82.31222710840811,3.9,19.0
2019,2,8,16,76.19851410223953,4.0,17.0
2019,2,8,17,74.36792430386221,2.5,19.0
2019,2,8,18,105.97592039229558,1.0,27.0
2019,2,8,19,105.75250098274594,0.1,38.0
2019,2,8,20,105.9846745402439,-0.2,35.0
2019,2,8,21,105.13606364693021,-0.4,40.0
2019,2,8,22,104.58806830779353,-0.4,44.0
2019,2,8,23,104.79618717144783,-0.7,44.0
2019,2,8,24,104.61240508361917,-0.6,46.0
2019,2,9,1,83.67153913355746,-0.2,46.0
2019,2,9,2,81.72565116333433,-0.4,49.0
2019,2,9,3,81.578772035971,-0.7,43.0
2019,2,9,4,81.51209676328433,-1.0,41.0
2019,2,9,5,103.08748648212364,-1.3,44.0
2019,2,9,6,105.605020138709,-1.3,58.0
2019,2,9,7,105.84933981448961,-1.6,53.0
2019,2,9,8,106.20982137443858,-1.6,56.0
2019,2,9,9,109.91448613567758,-1.4,58.0
2019,2,9,10,117.79947399863303,-0.3,52.0
2019,2,9,11,125.19683992646377,0.3,48.0
2019,2,9,12,125.95818618236314,0.0,46.0
2019,2,9,13,129.0901057488334,0.5,44.0
2019,2,9,14,124.95265648842056,1.7,37.0
2019,2,9,15,117.73520035272787,0.6,40.0
2019,2,9,16,108.39056049769135,0.0,40.0
2019,2,9,17,104.48038722277985,-0.2,42.0
2019,2,9,18,104.08151980699282,-1.3,41.0
2019,2,9,19,103.955179391865,-2.3,44.0
2019,2,9,20,104.04806470926688,-2.5,48.0
2019,2,9,21,103.56062093118341,-2.5,48.0
2019,2,9,22,103.2270157582167,-2.5,46.0
2019,2,9,23,102.95658908934276,-2.7,48.0
2019,2,9,24,93.7200337926192,-2.6,45.0
2019,2,10,1,43.90716524262562,-2.7,43.0
2019,2,10,2,41.65302454506026,-3.2,37.0
2019,2,10,3,41.454549741241685,-3.6,39.0
2019,2,10,4,41.58162461750522,-4.1,39.0
2019,2,10,5,41.49610487111254,-4.0,37.0
2019,2,10,6,51.322793140502995,-4.4,40.0
2019,2,10,7,52.42421848185324,-4.8,42.0
2019,2,10,8,52.850489769195605,-3.9,42.0
2019,2,10,9,58.22230620311976,-3.2,40.0
2019,2,10,10,69.31307544588127,-2.2,34.0
2019,2,10,11,76.55291561649652,-1.3,30.0
2019,2,10,12,81.39684138406116,-0.3,31.0
2019,2,10,13,83.41959363775642,1.1,27.0
2019,2,10,14,90.70199849480957,2.7,23.0
2019,2,10,15,127.46747063017041,3.0,18.0
2019,2,10,16,123.22400395711438,2.8,24.0
2019,2,10,17,113.27123901488265,1.8,21.0
2019,2,10,18,105.98439595153725,1.0,25.0
2019,2,10,19,104.38944940636807,0.3,32.0
2019,2,10,20,104.85428470658977,-0.7,37.0
2019,2,10,21,103.90642374824375,-0.8,40.0
2019,2,10,22,94.9176517097792,-0.9,46.0
2019,2,10,23,55.44659854084034,-0.9,48.0
2019,2,10,24,54.94869502313425,-1.1,51.0
2019,2,11,1,54.95132021953616,-1.4,51.0
2019,2,11,2,55.02800809260467,-1.6,54.0
2019,2,11,3,55.04841580701574,-1.5,58.0
2019,2,11,4,43.84006379035007,-1.7,62.0
2019,2,11,5,54.13167731180168,-1.5,58.0
2019,2,11,6,55.19295705987212,-2.0,60.0
2019,2,11,7,55.18739838552145,-1.7,55.0
2019,2,11,8,62.784652147037114,-2.1,57.0
2019,2,11,9,108.6831843112583,-0.9,53.0
2019,2,11,10,121.49694435935344,0.0,50.0
2019,2,11,11,127.23808470637668,1.3,47.0
2019,2,11,12,131.1235517915976,1.9,45.0
2019,2,11,13,132.87887373332342,2.9,43.0
2019,2,11,14,131.51504839646248,2.7,41.0
2019,2,11,15,127.26384586521344,3.0,39.0
2019,2,11,16,120.72422574565446,3.1,35.0
2019,2,11,17,112.1136348198592,3.0,41.0
2019,2,11,18,104.81854326016783,1.2,43.0
2019,2,11,19,103.32954600877315,0.3,47.0
2019,2,11,20,104.01900764516705,-0.3,52.0
2019,2,11,21,103.7099706775158,-0.6,55.0
2019,2,11,22,103.46734087367054,-1.2,57.0
2019,2,11,23,103.13283618230928,-1.4,58.0
2019,2,11,24,103.35912444421429,-1.7,58.0
2019,2,12,1,103.49079123088408,-2.5,61.0
2019,2,12,2,94.84335149039092,-2.7,64.0
2019,2,12,3,55.21364074303336,-3.0,65.0
2019,2,12,4,44.120325775883444,-2.9,67.0
2019,2,12,5,43.131802219510476,-3.4,71.0
2019,2,12,6,53.88083045108832,-3.7,70.0
2019,2,12,7,54.591993187079986,-4.1,73.0
2019,2,12,8,54.940140865197904,-4.3,76.0
2019,2,12,9,60.210838331794314,-2.7,69.0
2019,2,12,10,71.07817768518024,-0.4,57.0
2019,2,12,11,77.69447345134412,3.1,44.0
2019,2,12,12,72.44169648713196,4.6,40.0
2019,2,12,13,74.4374431026582,5.4,38.0
2019,2,12,14,74.14521315588341,7.2,35.0
2019,2,12,15,70.39930678623341,7.8,35.0
2019,2,12,16,72.90891856771509,6.6,37.0
2019,2,12,17,77.31014417411414,6.1,42.0
2019,2,12,18,103.20348942226497,4.9,47.0
2019,2,12,19,102.50503260192576,3.2,50.0
2019,2,12,20,103.21348455627023,3.2,51.0
2019,2,12,21,102.67469923751094,2.2,55.0
2019,2,12,22,102.50959219953532,2.0,57.0
2019,2,12,23,102.5226168765606,1.8,60.0
2019,2,12,24,93.84135524443306,1.8,63.0
2019,2,13,1,44.53054633645583,1.5,64.0
2019,2,13,2,43.237929670326224,1.3,64.0
2019,2,13,3,43.13503262586133,0.6,61.0
2019,2,13,4,43.13662817936308,0.3,57.0
2019,2,13,5,43.03542450010885,-0.3,62.0
2019,2,13,6,43.12797795635547,-1.0,55.0
2019,2,13,7,43.09983089047612,-1.3,52.0
2019,2,13,8,43.25262413295378,-1.4,53.0
2019,2,13,9,47.70807672544179,0.5,45.0
2019,2,13,10,57.205904563066966,2.7,34.0
2019,2,13,11,61.91608417182845,4.4,26.0
2019,2,13,12,65.93386517297195,5.5,31.0
2019,2,13,13,69.42875962464979,5.9,29.0
2019,2,13,14,60.830898194115406,6.1,29.0
2019,2,13,15,52.27814892104499,5.9,28.0
2019,2,13,16,51.404566349116514,5.9,27.0
2019,2,13,17,48.199357866462705,4.7,34.0
2019,2,13,18,54.60232192887816,3.0,41.0
2019,2,13,19,54.57538004298371,1.8,45.0
2019,2,13,20,54.45338700898986,1.4,46.0
2019,2,13,21,53.717819378303844,0.6,50.0
2019,2,13,22,53.45769612498202,0.2,53.0
2019,2,13,23,53.40694494783504,0.1,54.0
2019,2,13,24,53.707032144120106,0.0,54.0
2019,2,14,1,53.76533403586818,-0.6,54.0
2019,2,14,2,43.78695377904423,-0.8,50.0
2019,2,14,3,43.072857565103796,-0.8,45.0
2019,2,14,4,43.05074687897492,-1.2,43.0
2019,2,14,5,43.02260243305205,-1.5,43.0
2019,2,14,6,43.041812827347684,-1.3,40.0
2019,2,14,7,53.54097406193902,-1.3,40.0
2019,2,14,8,63.64311145679268,-1.0,41.0
2019,2,14,9,108.20776351350251,-0.2,37.0
2019,2,14,10,117.15933304314315,0.6,35.0
2019,2,14,11,122.78967281029324,2.1,31.0
2019,2,14,12,125.34734769356425,4.5,28.0
2019,2,14,13,122.10808152319208,5.7,23.0
2019,2,14,14,121.1286378626909,7.2,17.0
2019,2,14,15,117.63561231330847,6.9,13.0
2019,2,14,16,118.80273044366206,8.5,8.0
2019,2,14,17,110.71363312379918,7.6,18.0
2019,2,14,18,104.09353580076984,6.0,27.0
2019,2,14,19,102.85282396596118,4.4,35.0
2019,2,14,20,94.14763514453914,3.4,41.0
2019,2,14,21,55.21504329307376,2.6,44.0
2019,2,14,22,54.52438608320209,1.7,48.0
2019,2,14,23,54.26361919390281,1.4,50.0
2019,2,14,24,54.1962828188621,0.7,55.0
2019,2,15,1,54.11005743085507,0.3,58.0
2019,2,15,2,54.11417862241215,0.0,59.0
2019,2,15,3,54.270886953203096,0.0,59.0
2019,2,15,4,54.293265748212676,0.5,58.0
2019,2,15,5,54.34774425012456,0.2,57.0
2019,2,15,6,54.41657138040747,0.1,58.0
2019,2,15,7,54.45926531803217,0.4,57.0
2019,2,15,8,54.8877094226227,0.6,55.0
2019,2,15,9,57.545844790823914,0.8,55.0
2019,2,15,10,61.6568586902635,1.8,49.0
2019,2,15,11,66.04690406900548,2.9,42.0
2019,2,15,12,70.74542574471008,4.3,37.0
2019,2,15,13,72.90797276342258,5.2,37.0
2019,2,15,14,73.28136459563014,5.5,44.0
2019,2,15,15,72.14577851493961,5.6,46.0
2019,2,15,16,68.14551890947523,5.5,52.0
2019,2,15,17,62.03912780837435,4.0,59.0
2019,2,15,18,58.833338568698835,3.5,62.0
2019,2,15,19,57.42310157595541,3.5,66.0
2019,2,15,20,56.638620230939985,3.5,71.0
2019,2,15,21,55.91239361845581,3.5,74.0
2019,2,15,22,55.46292261640401,3.2,74.0
2019,2,15,23,55.23872245982068,3.0,65.0
2019,2,15,24,55.06143786408454,2.5,63.0
2019,2,16,1,55.070560552578975,1.7,56.0
2019,2,16,2,61.489651320502595,1.6,57.0
2019,2,16,3,102.33985569844378,1.7,58.0
2019,2,16,4,105.55102458210989,1.3,65.0
2019,2,16,5,105.47178749137764,1.1,62.0
2019,2,16,6,105.46026666937702,0.6,62.0
2019,2,16,7,105.37564120146588,0.0,69.0
2019,2,16,8,105.30697563516645,0.0,61.0
2019,2,16,9,106.00300724911574,-0.8,81.0
2019,2,16,10,109.14213256924938,0.3,72.0
2019,2,16,11,113.34562132624092,1.1,58.0
2019,2,16,12,117.76331947240467,1.0,50.0
2019,2,16,13,124.17890648518377,2.0,48.0
2019,2,16,14,126.38759355762276,2.2,49.0
2019,2,16,15,123.33601670352306,2.1,50.0
2019,2,16,16,119.03960769637645,1.3,50.0
2019,2,16,17,111.69638578934587,1.0,49.0
2019,2,16,18,108.57021266077466,0.2,50.0
2019,2,16,19,107.33342988738055,-0.5,55.0
2019,2,16,20,106.1726232322088,-0.9,59.0
2019,2,16,21,105.71866599132912,-1.1,62.0
2019,2,16,22,105.69974029897196,-1.2,64.0
2019,2,16,23,105.80174481159295,-1.3,66.0
2019,2,16,24,105.86315921164987,-1.4,65.0
2019,2,17,1,106.14023096349857,-1.6,68.0
2019,2,17,2,106.22045839778362,-1.4,65.0
2019,2,17,3,106.28352249710971,-1.8,65.0
2019,2,17,4,106.25838052132315,-2.0,66.0
2019,2,17,5,106.15211421281349,-2.5,69.0
2019,2,17,6,106.02610478552212,-1.9,67.0
2019,2,17,7,106.08277095110226,-2.6,68.0
2019,2,17,8,106.3611849939921,-2.5,69.0
2019,2,17,9,107.17926291438386,-0.7,57.0
2019,2,17,10,108.9585006922594,0.5,49.0
2019,2,17,11,111.8743096544653,1.9,42.0
2019,2,17,12,121.54019372775379,4.1,36.0
2019,2,17,13,134.76582490900932,4.5,31.0
2019,2,17,14,139.0962322181939,5.8,25.0
2019,2,17,15,129.71529635927863,5.9,22.0
2019,2,17,16,128.7201626526841,6.2,23.0
2019,2,17,17,118.28567853729724,5.3,24.0
2019,2,17,18,110.77960624814682,3.9,32.0
2019,2,17,19,107.90880901173949,2.3,41.0
2019,2,17,20,107.87530413484028,1.1,49.0
2019,2,17,21,107.30260260601301,0.5,51.0
2019,2,17,22,106.34058602275735,0.1,54.0
2019,2,17,23,106.29609916157538,-0.3,55.0
2019,2,17,24,106.46519813992128,-1.2,57.0
2019,2,18,1,106.53451258211113,-1.4,62.0
2019,2,18,2,106.36927367299225,-1.4,65.0
2019,2,18,3,106.39322356857635,-0.9,63.0
2019,2,18,4,106.2871782097306,-1.4,65.0
2019,2,18,5,106.19009659535227,-1.3,64.0
2019,2,18,6,106.16338439231002,-1.0,60.0
2019,2,18,7,106.28211208719983,-1.3,63.0
2019,2,18,8,107.15321705360863,-0.6,58.0
2019,2,18,9,113.19941378105759,0.0,55.0
2019,2,18,10,124.87408661327416,1.6,50.0
2019,2,18,11,133.62443038478287,4.2,29.0
2019,2,18,12,136.97025891874796,4.0,28.0
2019,2,18,13,137.5315217175446,5.2,31.0
2019,2,18,14,134.51204893694134,5.2,29.0
2019,2,18,15,132.13057311410122,5.9,30.0
2019,2,18,16,123.98831775039687,6.2,29.0
2019,2,18,17,113.548112523357,6.2,29.0
2019,2,18,18,106.42567085637286,5.8,35.0
2019,2,18,19,104.58591121028431,4.8,46.0
2019,2,18,20,105.15240518887047,5.1,45.0
2019,2,18,21,104.53839567940115,4.6,44.0
2019,2,18,22,103.70110299811961,4.9,45.0
2019,2,18,23,103.18033686677234,4.0,61.0
2019,2,18,24,102.73016808297564,2.7,90.0
2019,2,19,1,102.68010071447226,2.7,97.0
2019,2,19,2,102.65254139216526,2.9,98.0
2019,2,19,3,102.86171784492227,2.8,99.0
2019,2,19,4,94.12705538631862,3.1,99.0
2019,2,19,5,54.32714003897682,3.2,99.0
2019,2,19,6,54.116521736832084,3.4,99.0
2019,2,19,7,54.269709719420746,3.5,99.0
2019,2,19,8,54.937292099175615,4.0,99.0
2019,2,19,9,56.94876544018603,4.6,99.0
2019,2,19,10,58.04052750868628,4.8,99.0
2019,2,19,11,58.98247697187445,5.1,99.0
2019,2,19,12,63.746820687769144,5.8,99.0
2019,2,19,13,75.76282319800065,5.7,99.0
2019,2,19,14,75.58462336413103,5.7,99.0
2019,2,19,15,63.87890754079601,6.5,97.0
2019,2,19,16,63.20644156214576,6.6,89.0
2019,2,19,17,60.28682580316146,5.0,94.0
2019,2,19,18,58.29691033746076,4.6,93.0
2019,2,19,19,56.54842910212754,4.1,89.0
2019,2,19,20,55.63288530707243,3.1,86.0
2019,2,19,21,55.20128240827509,2.6,90.0
2019,2,19,22,54.853193242518756,1.8,93.0
2019,2,19,23,54.86612098115395,1.7,89.0
2019,2,19,24,55.007229217691005,1.1,89.0
2019,2,20,1,55.01513362641809,0.6,90.0
2019,2,20,2,55.06501235805426,1.3,92.0
2019,2,20,3,55.039219759739616,1.1,92.0
2019,2,20,4,54.999078533053954,1.2,93.0
2019,2,20,5,54.9614210251198,1.4,93.0
2019,2,20,6,55.17424183735289,1.5,91.0
2019,2,20,7,55.236705093324204,1.8,90.0
2019,2,20,8,55.42603974227174,1.9,90.0
2019,2,20,9,63.75389107701393,2.8,85.0
2019,2,20,10,86.56111709139624,4.1,76.0
2019,2,20,11,91.53811481562758,5.1,67.0
2019,2,20,12,100.7401984715075,6.1,62.0
2019,2,20,13,110.78694212631581,5.7,57.0
2019,2,20,14,113.81395776165064,6.9,52.0
2019,2,20,15,113.15249996684804,7.2,52.0
2019,2,20,16,127.42767174446597,7.1,51.0
2019,2,20,17,121.86098120025787,6.6,49.0
2019,2,20,18,111.63403693814124,4.7,57.0
2019,2,20,19,107.7935230663573,3.8,59.0
2019,2,20,20,107.80642897202173,3.1,61.0
2019,2,20,21,106.96869526473124,2.6,66.0
2019,2,20,22,106.19385972618922,1.7,72.0
2019,2,20,23,105.89502486910584,1.0,76.0
2019,2,20,24,105.91332089858685,0.8,79.0
2019,2,21,1,105.91992144230127,0.8,79.0
2019,2,21,2,105.83395804994313,0.5,81.0
2019,2,21,3,85.13924050529134,0.2,82.0
2019,2,21,4,83.05449833443045,0.1,83.0
2019,2,21,5,83.05445816176429,0.0,85.0
2019,2,21,6,83.15527321413933,-0.6,88.0
2019,2,21,7,103.83577400156338,-0.9,91.0
2019,2,21,8,107.2473398637921,0.0,84.0
2019,2,21,9,114.49908511669304,1.9,72.0
2019,2,21,10,125.30638729381639,3.3,63.0
2019,2,21,11,132.04439051871682,5.4,51.0
2019,2,21,12,135.82179837187087,7.1,49.0
2019,2,21,13,133.8175805636971,8.0,41.0
2019,2,21,14,128.54037949177635,9.6,36.0
2019,2,21,15,126.15023510623321,10.0,33.0
2019,2,21,16,118.44782327780268,10.0,34.0
2019,2,21,17,109.88971008048063,9.2,38.0
2019,2,21,18,106.19972406213026,7.4,46.0
2019,2,21,19,105.23632588848608,6.1,56.0
2019,2,21,20,105.66405212499863,5.2,59.0
2019,2,21,21,105.08846602407706,4.4,63.0
2019,2,21,22,104.85189879954717,4.0,66.0
2019,2,21,23,104.86637231251083,3.5,68.0
2019,2,21,24,104.9953187110263,3.2,69.0
2019,2,22,1,105.09092790985783,3.0,73.0
2019,2,22,2,105.23585254968042,2.3,76.0
2019,2,22,3,105.44354785370236,2.0,80.0
2019,2,22,4,105.4872976337921,1.4,84.0
2019,2,22,5,105.35754952859102,1.5,83.0
2019,2,22,6,105.41495190194455,1.5,86.0
2019,2,22,7,105.44181344250669,1.0,87.0
2019,2,22,8,106.53228911237088,1.6,87.0
2019,2,22,9,115.25193747365532,4.2,68.0
2019,2,22,10,127.57727824653428,6.2,61.0
2019,2,22,11,133.36261813284452,6.7,60.0
2019,2,22,12,136.5127437769563,8.2,51.0
2019,2,22,13,135.54696930277672,9.5,42.0
2019,2,22,14,132.8287644455162,9.8,38.0
2019,2,22,15,125.896511533295,10.5,33.0
2019,2,22,16,124.12864698653789,11.0,37.0
2019,2,22,17,113.88891559011765,9.6,43.0
2019,2,22,18,109.04610068410429,8.3,51.0
2019,2,22,19,105.88725058488437,6.7,53.0
2019,2,22,20,105.97803120390681,5.7,57.0
2019,2,22,21,96.38101618020505,5.0,56.0
2019,2,22,22,56.15549064787494,3.9,63.0
2019,2,22,23,55.646093381051934,3.9,60.0
2019,2,22,24,55.62404994047294,3.5,60.0
2019,2,23,1,55.55336264108289,2.9,60.0
2019,2,23,2,55.64396248310761,2.7,63.0
2019,2,23,3,55.71481571307529,2.3,69.0
2019,2,23,4,55.713271685384484,1.2,72.0
2019,2,23,5,55.61550888231904,1.2,77.0
2019,2,23,6,55.610320495152145,1.0,78.0
2019,2,23,7,65.42991217573292,0.5,82.0
2019,2,23,8,106.34682413915748,0.4,86.0
2019,2,23,9,111.24245038143694,1.8,80.0
2019,2,23,10,117.27443908484646,4.0,67.0
2019,2,23,11,126.78087085958126,7.3,54.0
2019,2,23,12,134.1853255163522,10.4,42.0
2019,2,23,13,135.493950989948,12.4,39.0
2019,2,23,14,140.9904686195567,14.9,32.0
2019,2,23,15,138.60698241677073,15.2,26.0
2019,2,23,16,133.53916652080727,14.6,25.0
2019,2,23,17,123.44657712071808,14.6,23.0
2019,2,23,18,112.39399898369564,12.6,36.0
2019,2,23,19,107.9483860744612,10.2,50.0
2019,2,23,20,108.02435782608941,8.8,51.0
2019,2,23,21,97.98644255132996,8.2,53.0
2019,2,23,22,56.777215929204154,7.3,54.0
2019,2,23,23,56.010710105659236,6.5,60.0
2019,2,23,24,55.86745263148244,6.2,62.0
2019,2,24,1,55.806370965899625,5.2,67.0
2019,2,24,2,55.5985726102558,4.6,71.0
2019,2,24,3,55.49915312137053,4.0,74.0
2019,2,24,4,55.44365021647147,3.3,78.0
2019,2,24,5,55.440634646552716,3.0,81.0
2019,2,24,6,55.580944669679475,2.5,85.0
2019,2,24,7,63.54147286476129,2.1,84.0
2019,2,24,8,106.42844539029464,2.3,85.0
2019,2,24,9,114.94556325511567,4.9,73.0
2019,2,24,10,124.9163831908314,7.5,62.0
2019,2,24,11,132.96411314437177,10.4,55.0
2019,2,24,12,137.5757518229906,11.5,46.0
2019,2,24,13,131.5126537562316,12.8,40.0
2019,2,24,14,126.59773240773004,14.6,32.0
2019,2,24,15,124.59610486320501,14.7,33.0
2019,2,24,16,117.08617425146524,14.1,37.0
2019,2,24,17,119.25885788183339,12.6,39.0
2019,2,24,18,110.51115240650904,11.2,48.0
2019,2,24,19,106.44171197663573,9.6,55.0
2019,2,24,20,106.43950684659089,9.0,58.0
2019,2,24,21,105.78286715177143,8.4,59.0
2019,2,24,22,96.05281859743148,7.9,62.0
2019,2,24,23,55.793375981714554,7.2,66.0
2019,2,24,24,55.27157409423531,6.5,70.0
2019,2,25,1,55.23789193361369,6.4,70.0
2019,2,25,2,55.29204730755861,5.5,75.0
2019,2,25,3,55.26596651403018,4.7,79.0
2019,2,25,4,55.23516805218403,4.8,78.0
2019,2,25,5,55.37978091718443,3.3,87.0
2019,2,25,6,55.3047776761383,2.3,89.0
2019,2,25,7,64.57449987537399,1.6,92.0
2019,2,25,8,106.17456811324242,2.2,90.0
2019,2,25,9,115.13661397556345,4.5,78.0
2019,2,25,10,125.78199934839587,7.6,41.0
2019,2,25,11,131.3665510093078,9.3,34.0
2019,2,25,12,134.85610249638592,10.5,29.0
2019,2,25,13,134.88954274769173,12.6,22.0
2019,2,25,14,129.29973196078768,13.5,21.0
2019,2,25,15,128.28760696304363,13.1,22.0
2019,2,25,16,121.63655747405414,12.6,26.0
2019,2,25,17,113.73708299835259,11.0,28.0
2019,2,25,18,105.83245244828082,9.5,36.0
2019,2,25,19,103.34723420834871,7.6,39.0
2019,2,25,20,103.77801444080852,5.9,54.0
2019,2,25,21,103.14013712772508,4.8,62.0
2019,2,25,22,102.28655443031424,4.1,64.0
2019,2,25,23,102.68617290029478,3.9,58.0
2019,2,25,24,103.03809156911908,3.4,59.0
2019,2,26,1,103.44924832747684,2.8,58.0
2019,2,26,2,103.66196608808805,2.6,57.0
2019,2,26,3,103.94449782925966,2.3,63.0
2019,2,26,4,104.03000622250755,1.2,70.0
2019,2,26,5,104.04382649298664,0.7,68.0
2019,2,26,6,104.42512448055894,0.9,68.0
2019,2,26,7,104.37155597686753,0.2,74.0
2019,2,26,8,105.33751559463904,1.1,71.0
2019,2,26,9,109.31905211771473,3.3,60.0
2019,2,26,10,120.18195588476492,5.4,52.0
2019,2,26,11,118.35935870031646,7.5,44.0
2019,2,26,12,84.09573454204178,9.2,31.0
2019,2,26,13,85.08883428908206,11.7,26.0
2019,2,26,14,85.22785791357276,12.3,20.0
2019,2,26,15,81.8380988225202,13.2,12.0
2019,2,26,16,75.05524456248583,13.4,12.0
2019,2,26,17,64.20471135665754,12.3,16.0
2019,2,26,18,58.0900097535738,11.2,21.0
2019,2,26,19,54.756229526182445,9.9,29.0
2019,2,26,20,54.687703690895766,8.3,39.0
2019,2,26,21,53.899151806815375,7.8,42.0
2019,2,26,22,52.88518061306547,6.7,50.0
2019,2,26,23,53.143391298150384,6.3,51.0
2019,2,26,24,53.609720846889594,6.1,55.0
2019,2,27,1,53.5856207404668,5.9,57.0
2019,2,27,2,53.695947981534296,5.9,57.0
2019,2,27,3,53.67915056716496,6.1,57.0
2019,2,27,4,53.72152050350387,5.4,61.0
2019,2,27,5,53.751192384059785,5.2,60.0
2019,2,27,6,53.79451511124183,5.1,59.0
2019,2,27,7,53.77969227074632,4.9,63.0
2019,2,27,8,55.33063926664049,4.7,73.0
2019,2,27,9,65.12340433941233,5.2,76.0
2019,2,27,10,77.09029401862125,6.4,63.0
2019,2,27,11,74.09287079182883,8.9,64.0
2019,2,27,12,77.5488257035306,10.9,60.0
2019,2,27,13,79.59577849531404,11.8,57.0
2019,2,27,14,79.29620219054432,12.3,56.0
2019,2,27,15,77.48008677844949,12.1,56.0
2019,2,27,16,71.44044168886049,9.3,87.0
2019,2,27,17,69.90968233103231,9.1,88.0
2019,2,27,18,60.46163715997206,9.0,91.0
2019,2,27,19,55.72459601064845,9.0,89.0
2019,2,27,20,55.91202682454737,8.4,92.0
2019,2,27,21,55.33653766201589,8.2,93.0
2019,2,27,22,54.596996430655004,7.9,94.0
2019,2,27,23,54.36646121928145,7.7,96.0
2019,2,27,24,54.35897862354908,7.2,97.0
2019,2,28,1,54.35504694217803,7.3,97.0
2019,2,28,2,54.33282447123896,7.2,96.0
2019,2,28,3,54.42748873909682,6.6,97.0
2019,2,28,4,54.702726521403264,6.4,97.0
2019,2,28,5,54.15344216367402,5.8,88.0
2019,2,28,6,54.39460915847963,4.9,89.0
2019,2,28,7,54.287269541128346,4.3,89.0
2019,2,28,8,55.69637209271208,4.8,84.0
2019,2,28,9,64.56182365256173,7.3,58.0
2019,2,28,10,75.45510494178215,8.5,49.0
2019,2,28,11,89.65603064577925,10.4,42.0
2019,2,28,12,129.74775849349524,11.6,33.0
2019,2,28,13,130.81898708967296,12.7,32.0
2019,2,28,14,126.39449277637695,13.5,30.0
2019,2,28,15,114.66132766890743,13.4,31.0
2019,2,28,16,105.94049421397115,12.6,34.0
2019,2,28,17,102.62119011949994,10.5,44.0
2019,2,28,18,100.12674264617617,9.3,44.0
2019,2,28,19,99.6753844021335,8.3,47.0
2019,2,28,20,100.18620517864883,7.5,50.0
2019,2,28,21,99.92754735432315,7.2,51.0
2019,2,28,22,99.41551877786642,6.2,56.0
2019,2,28,23,99.38053013227565,5.8,59.0
2019,2,28,24,91.53504509994139,4.7,68.0
2019,3,1,1,70.86429220374582,4.5,72.0
2019,3,1,2,70.33257090275079,3.9,74.0
2019,3,1,3,70.13405151219807,2.9,83.0
2019,3,1,4,70.11168461039841,2.2,90.0
2019,3,1,5,70.5791509896264,2.1,91.0
2019,3,1,6,70.63545593397609,1.7,93.0
2019,3,1,7,70.64345612423554,1.0,95.0
2019,3,1,8,70.61603407375202,1.2,93.0
2019,3,1,9,70.97054608082907,2.6,85.0
2019,3,1,10,72.96699583716799,4.9,70.0
2019,3,1,11,81.36536926342356,7.9,57.0
2019,3,1,12,86.82064073108862,11.1,36.0
2019,3,1,13,98.59612906492582,12.0,29.0
2019,3,1,14,95.33722686502836,13.6,23.0
2019,3,1,15,91.92768847434296,13.5,25.0
2019,3,1,16,88.82469014269077,12.9,23.0
2019,3,1,17,83.93135642955359,11.5,30.0
2019,3,1,18,77.92560858050275,10.0,33.0
2019,3,1,19,74.4279956970516,8.4,36.0
2019,3,1,20,73.5829684484869,7.1,44.0
2019,3,1,21,72.22850272340982,6.8,47.0
2019,3,1,22,71.93605495689609,6.4,44.0
2019,3,1,23,71.97849882134803,5.5,46.0
2019,3,1,24,72.07020381937092,5.1,48.0
2019,3,2,1,72.10491840936257,5.5,46.0
2019,3,2,2,72.20463761053108,4.9,52.0
2019,3,2,3,72.31059371378333,4.4,55.0
2019,3,2,4,72.25033596779471,3.3,63.0
2019,3,2,5,72.2210583776349,2.9,65.0
2019,3,2,6,72.46256813519996,2.2,72.0
2019,3,2,7,83.90098816975397,2.7,70.0
2019,3,2,8,139.61188890723417,3.8,60.0
2019,3,2,9,153.69006110842892,5.9,59.0
2019,3,2,10,168.10169212297905,8.5,47.0
2019,3,2,11,175.6833630145705,10.9,42.0
2019,3,2,12,181.11887748048406,13.0,42.0
2019,3,2,13,182.46396157827397,14.1,41.0
2019,3,2,14,183.30155499072836,15.3,38.0
